               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.027232,            0.025312,           0.0040448,             0.55895,             0.66864,             0.63464,             0.39267,            0.023466,            0.016051,           0.0057761,           0.0029584,           0.0029584,           0.0029584
                 157,            0.027236,            0.025286,           0.0040074,             0.55972,             0.66763,             0.63418,             0.39247,            0.023469,            0.016057,           0.0058079,           0.0029179,           0.0029179,           0.0029179
                 158,            0.027203,            0.025106,           0.0039946,             0.56558,             0.66044,             0.63385,             0.39223,            0.023486,            0.016057,           0.0058374,           0.0028783,           0.0028783,           0.0028783
                 159,            0.027246,            0.025292,           0.0038824,             0.56709,             0.65713,             0.63359,             0.39208,            0.023478,            0.016061,           0.0058663,           0.0028394,           0.0028394,           0.0028394
                 160,            0.027144,            0.025056,           0.0038845,             0.56184,              0.6623,             0.63321,             0.39167,            0.023478,            0.016063,           0.0058954,           0.0028013,           0.0028013,           0.0028013
                 161,            0.027164,            0.025197,             0.00389,             0.56597,             0.65644,             0.63296,             0.39151,            0.023486,            0.016062,           0.0059224,           0.0027639,           0.0027639,           0.0027639
                 162,            0.027106,            0.025281,           0.0037676,             0.56358,             0.65877,             0.63275,              0.3912,            0.023484,            0.016065,           0.0059567,           0.0027274,           0.0027274,           0.0027274
                 163,            0.027132,            0.025156,           0.0038722,             0.56604,             0.65585,             0.63231,             0.39099,            0.023486,            0.016064,           0.0059931,           0.0026917,           0.0026917,           0.0026917
                 164,            0.027005,            0.025234,           0.0037551,              0.5575,             0.66634,             0.63193,             0.39067,             0.02349,            0.016066,           0.0060359,           0.0026568,           0.0026568,           0.0026568
                 165,            0.026995,            0.025231,           0.0037704,             0.55214,             0.67385,             0.63173,             0.39028,            0.023494,            0.016067,           0.0060771,           0.0026227,           0.0026227,           0.0026227
                 166,            0.026995,            0.024965,           0.0037984,             0.55844,             0.66493,             0.63163,             0.39026,            0.023498,            0.016068,           0.0061099,           0.0025894,           0.0025894,           0.0025894
                 167,            0.026914,            0.024975,           0.0037152,             0.56499,             0.65767,              0.6315,             0.39022,            0.023506,            0.016066,           0.0061432,            0.002557,            0.002557,            0.002557
                 168,            0.026977,            0.024942,           0.0036723,             0.56838,             0.65239,             0.63093,             0.38979,            0.023508,             0.01607,           0.0061875,           0.0025255,           0.0025255,           0.0025255
                 169,            0.026962,            0.025066,           0.0036916,             0.56571,             0.65536,             0.63079,              0.3897,            0.023515,            0.016075,           0.0062246,           0.0024948,           0.0024948,           0.0024948
                 170,            0.026874,            0.024877,           0.0036369,             0.56661,             0.65458,             0.63031,             0.38925,            0.023525,            0.016078,           0.0062658,           0.0024649,           0.0024649,           0.0024649
                 171,            0.026838,            0.024839,           0.0036557,             0.56337,             0.66008,             0.63006,             0.38897,            0.023535,            0.016084,           0.0063051,            0.002436,            0.002436,            0.002436
                 172,            0.026869,            0.024987,           0.0036548,             0.56373,             0.65862,             0.62942,             0.38859,             0.02354,            0.016089,           0.0063481,           0.0024079,           0.0024079,           0.0024079
                 173,            0.026771,            0.024879,           0.0036151,             0.56897,             0.65205,             0.62922,             0.38889,            0.023543,            0.016097,           0.0063805,           0.0023807,           0.0023807,           0.0023807
                 174,            0.026745,            0.024963,            0.003592,             0.56262,             0.66113,             0.62899,              0.3887,            0.023551,            0.016103,           0.0064081,           0.0023544,           0.0023544,           0.0023544
                 175,            0.026748,            0.024763,           0.0035659,             0.56136,             0.66244,             0.62879,             0.38861,             0.02356,            0.016106,           0.0064464,            0.002329,            0.002329,            0.002329
                 176,            0.026709,            0.024819,           0.0035228,              0.5696,             0.65155,             0.62847,             0.38862,            0.023566,            0.016116,           0.0064751,           0.0023045,           0.0023045,           0.0023045
                 177,            0.026754,            0.024643,           0.0035278,             0.56496,             0.65766,             0.62813,             0.38832,            0.023586,            0.016119,           0.0065011,           0.0022809,           0.0022809,           0.0022809
                 178,            0.026608,            0.024832,            0.003417,             0.56385,             0.65775,             0.62757,             0.38778,            0.023601,             0.01612,           0.0065339,           0.0022582,           0.0022582,           0.0022582
                 179,            0.026614,            0.024669,           0.0033983,             0.57844,              0.6398,              0.6271,             0.38748,            0.023607,            0.016124,           0.0065696,           0.0022365,           0.0022365,           0.0022365
                 180,            0.026518,              0.0246,           0.0034318,             0.56691,             0.65354,              0.6267,             0.38701,            0.023609,            0.016133,           0.0065978,           0.0022157,           0.0022157,           0.0022157
                 181,            0.026523,            0.024515,           0.0032975,             0.56721,             0.65497,             0.62615,             0.38684,            0.023614,            0.016141,           0.0066381,           0.0021958,           0.0021958,           0.0021958
                 182,             0.02663,            0.024616,           0.0033853,             0.57164,             0.64902,             0.62613,             0.38691,             0.02362,             0.01615,           0.0066662,           0.0021768,           0.0021768,           0.0021768
                 183,            0.026498,            0.024658,           0.0033675,             0.56607,             0.65394,             0.62588,             0.38676,            0.023621,            0.016159,           0.0066996,           0.0021588,           0.0021588,           0.0021588
                 184,            0.026576,            0.024755,           0.0033385,             0.56886,             0.65062,             0.62534,              0.3864,            0.023634,             0.01617,           0.0067267,           0.0021418,           0.0021418,           0.0021418
                 185,            0.026444,            0.024414,           0.0033569,             0.56885,             0.64971,             0.62451,             0.38609,             0.02364,            0.016178,            0.006768,           0.0021257,           0.0021257,           0.0021257
                 186,            0.026429,            0.024583,           0.0033128,             0.56697,             0.65057,             0.62412,             0.38582,            0.023652,            0.016185,            0.006807,           0.0021105,           0.0021105,           0.0021105
                 187,            0.026516,            0.024462,           0.0032339,             0.57835,             0.63787,             0.62374,             0.38523,            0.023659,            0.016192,           0.0068447,           0.0020963,           0.0020963,           0.0020963
                 188,             0.02635,            0.024385,            0.003239,             0.57029,             0.64596,             0.62316,              0.3849,            0.023666,            0.016202,           0.0068839,           0.0020831,           0.0020831,           0.0020831
                 189,            0.026347,            0.024417,            0.003252,             0.57561,             0.63888,             0.62287,             0.38469,            0.023677,            0.016209,           0.0069194,           0.0020709,           0.0020709,           0.0020709
                 190,            0.026363,            0.024523,           0.0032621,             0.56153,             0.65702,             0.62243,             0.38428,            0.023683,            0.016217,           0.0069495,           0.0020596,           0.0020596,           0.0020596
                 191,            0.026398,            0.024395,           0.0032072,             0.57497,             0.64059,             0.62202,              0.3841,            0.023689,             0.01622,            0.006982,           0.0020492,           0.0020492,           0.0020492
                 192,            0.026364,             0.02446,           0.0032924,             0.57866,             0.63602,             0.62156,             0.38371,            0.023701,            0.016227,           0.0070176,           0.0020399,           0.0020399,           0.0020399
                 193,            0.026254,            0.024328,           0.0032076,             0.58801,             0.62567,              0.6212,             0.38326,            0.023709,            0.016238,           0.0070522,           0.0020315,           0.0020315,           0.0020315
                 194,            0.026235,            0.024413,           0.0031795,             0.59486,               0.619,             0.62073,              0.3828,            0.023723,            0.016247,           0.0070818,           0.0020242,           0.0020242,           0.0020242
                 195,            0.026237,            0.024242,           0.0032963,             0.58854,             0.62507,             0.62031,             0.38269,            0.023729,            0.016258,           0.0070994,           0.0020178,           0.0020178,           0.0020178
                 196,            0.026183,            0.024122,           0.0031595,             0.58976,             0.62519,             0.61993,             0.38231,            0.023739,            0.016267,           0.0071271,           0.0020123,           0.0020123,           0.0020123
                 197,            0.026173,            0.024249,           0.0031803,             0.58656,             0.62878,             0.61944,             0.38187,            0.023743,            0.016278,           0.0071747,           0.0020079,           0.0020079,           0.0020079
                 198,             0.02621,            0.024424,           0.0031585,             0.59307,             0.62196,             0.61885,             0.38152,            0.023757,            0.016286,           0.0072212,           0.0020044,           0.0020044,           0.0020044
                 199,            0.026146,            0.024156,            0.003154,             0.59432,             0.61984,             0.61853,              0.3811,            0.023765,            0.016296,            0.007259,            0.002002,            0.002002,            0.002002
