               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.038311,            0.045641,           0.0078836,             0.41663,             0.53744,             0.45741,             0.27532,             0.03418,            0.033461,           0.0078467,           0.0058325,           0.0058325,           0.0058325
                 156,            0.038437,            0.046227,           0.0079274,             0.42053,             0.53298,              0.4574,             0.27522,            0.034176,            0.033466,           0.0078551,           0.0057907,           0.0057907,           0.0057907
                 157,            0.038342,            0.045442,           0.0077991,             0.44709,             0.50615,             0.45737,             0.27538,            0.034176,            0.033466,           0.0078633,           0.0057488,           0.0057488,           0.0057488
                 158,            0.038325,            0.045851,           0.0077128,             0.45365,             0.50019,             0.45732,             0.27537,            0.034172,            0.033469,           0.0078687,            0.005707,            0.005707,            0.005707
                 159,            0.038195,             0.04556,           0.0076338,             0.45081,             0.50302,             0.45747,             0.27544,            0.034162,            0.033471,             0.00787,           0.0056653,           0.0056653,           0.0056653
                 160,            0.038194,            0.045599,           0.0077171,              0.4456,             0.50733,             0.45755,             0.27552,            0.034157,            0.033474,           0.0078693,           0.0056236,           0.0056236,           0.0056236
                 161,              0.0382,            0.045499,           0.0077102,             0.44201,             0.51096,             0.45754,             0.27548,            0.034154,            0.033475,           0.0078722,           0.0055819,           0.0055819,           0.0055819
                 162,            0.038124,            0.045515,           0.0076549,             0.44347,             0.50918,             0.45761,             0.27542,            0.034151,            0.033477,           0.0078744,           0.0055403,           0.0055403,           0.0055403
                 163,            0.038004,            0.045453,           0.0076995,              0.4462,             0.50664,              0.4577,             0.27542,            0.034148,             0.03348,           0.0078719,           0.0054987,           0.0054987,           0.0054987
                 164,            0.038034,             0.04509,           0.0076861,             0.43081,             0.52248,             0.45762,             0.27554,            0.034145,            0.033472,           0.0078715,           0.0054571,           0.0054571,           0.0054571
                 165,            0.038191,             0.04539,           0.0077525,             0.43447,             0.51755,             0.45754,             0.27546,            0.034144,             0.03347,           0.0078758,           0.0054157,           0.0054157,           0.0054157
                 166,            0.038101,             0.04526,           0.0077558,             0.44069,             0.51165,              0.4575,              0.2754,            0.034143,            0.033473,           0.0078786,           0.0053743,           0.0053743,           0.0053743
                 167,            0.037921,            0.045372,           0.0074816,             0.44479,             0.50738,             0.45753,             0.27546,            0.034141,            0.033472,            0.007879,           0.0053329,           0.0053329,           0.0053329
                 168,            0.038037,            0.045242,           0.0076016,             0.44946,             0.50341,             0.45747,              0.2755,            0.034137,             0.03347,           0.0078791,           0.0052917,           0.0052917,           0.0052917
                 169,            0.038083,            0.045422,           0.0076195,             0.44093,             0.51055,             0.45729,             0.27533,            0.034138,            0.033483,           0.0078836,           0.0052505,           0.0052505,           0.0052505
                 170,            0.037902,            0.045377,           0.0076543,             0.44371,             0.50784,             0.45709,             0.27529,            0.034139,            0.033488,           0.0078855,           0.0052094,           0.0052094,           0.0052094
                 171,            0.037868,            0.045169,           0.0074995,              0.4408,              0.5105,             0.45719,             0.27529,            0.034141,            0.033492,           0.0078909,           0.0051684,           0.0051684,           0.0051684
                 172,            0.038031,            0.045362,           0.0075148,             0.44809,             0.50402,             0.45688,             0.27536,            0.034136,            0.033494,           0.0078953,           0.0051274,           0.0051274,           0.0051274
                 173,            0.037982,            0.045084,           0.0075019,             0.44715,             0.50508,             0.45697,             0.27533,            0.034133,            0.033489,           0.0079035,           0.0050866,           0.0050866,           0.0050866
                 174,            0.037839,            0.045062,           0.0073733,             0.44327,             0.50757,             0.45669,             0.27525,            0.034133,            0.033483,           0.0079076,           0.0050459,           0.0050459,           0.0050459
                 175,            0.037823,            0.045014,           0.0074056,              0.4436,             0.50778,             0.45656,             0.27523,            0.034132,            0.033481,           0.0079117,           0.0050052,           0.0050052,           0.0050052
                 176,            0.037883,            0.044956,           0.0074262,              0.4448,             0.50678,             0.45655,             0.27522,            0.034131,            0.033478,           0.0079146,           0.0049647,           0.0049647,           0.0049647
                 177,              0.0379,            0.045201,            0.007446,             0.44551,             0.50608,             0.45652,             0.27523,            0.034128,            0.033476,           0.0079207,           0.0049243,           0.0049243,           0.0049243
                 178,            0.037779,            0.045278,           0.0074097,             0.44685,              0.5047,             0.45641,             0.27526,            0.034126,            0.033495,           0.0079257,            0.004884,            0.004884,            0.004884
                 179,            0.037735,            0.045054,           0.0072406,             0.45413,             0.49821,             0.45617,             0.27529,            0.034129,            0.033519,           0.0079311,           0.0048439,           0.0048439,           0.0048439
                 180,            0.037693,            0.044858,           0.0073907,             0.43173,              0.5193,             0.45613,             0.27525,            0.034132,            0.033535,           0.0079391,           0.0048038,           0.0048038,           0.0048038
                 181,            0.037834,            0.044913,           0.0073489,             0.43237,             0.51848,             0.45597,             0.27517,            0.034138,             0.03354,           0.0079477,           0.0047639,           0.0047639,           0.0047639
                 182,            0.037636,            0.044112,           0.0073389,             0.43909,             0.51118,             0.45598,             0.27513,            0.034142,            0.033553,           0.0079507,           0.0047242,           0.0047242,           0.0047242
                 183,            0.037634,            0.044925,           0.0072053,             0.43425,             0.51598,             0.45614,             0.27525,            0.034139,            0.033552,           0.0079527,           0.0046845,           0.0046845,           0.0046845
                 184,            0.037711,            0.044629,           0.0072612,             0.43616,             0.51398,               0.456,             0.27512,             0.03414,            0.033557,           0.0079538,            0.004645,            0.004645,            0.004645
                 185,            0.037574,              0.0444,           0.0071832,             0.42493,             0.52602,             0.45587,             0.27519,             0.03414,            0.033559,           0.0079584,           0.0046057,           0.0046057,           0.0046057
                 186,            0.037644,            0.044709,           0.0071299,             0.42698,             0.52297,             0.45572,             0.27529,            0.034141,            0.033568,           0.0079636,           0.0045665,           0.0045665,           0.0045665
                 187,            0.037527,            0.044635,           0.0070913,             0.43469,             0.51417,              0.4559,             0.27525,            0.034139,            0.033579,           0.0079653,           0.0045275,           0.0045275,           0.0045275
                 188,            0.037522,            0.044721,           0.0071556,             0.43081,             0.51879,             0.45591,             0.27541,            0.034137,             0.03358,           0.0079726,           0.0044886,           0.0044886,           0.0044886
                 189,            0.037686,            0.044748,           0.0070361,             0.43048,             0.51938,             0.45599,             0.27556,            0.034139,            0.033588,           0.0079803,           0.0044499,           0.0044499,           0.0044499
                 190,            0.037545,            0.044523,           0.0070649,             0.44566,              0.5031,             0.45593,             0.27572,            0.034135,            0.033584,           0.0079848,           0.0044114,           0.0044114,           0.0044114
                 191,            0.037501,            0.044567,           0.0070773,             0.44541,             0.50355,             0.45581,             0.27572,            0.034133,            0.033587,           0.0079968,           0.0043731,           0.0043731,           0.0043731
                 192,            0.037439,            0.044432,            0.007004,             0.42526,             0.52429,              0.4559,             0.27589,            0.034137,            0.033597,           0.0080056,           0.0043349,           0.0043349,           0.0043349
                 193,            0.037364,            0.044416,           0.0070871,             0.42629,             0.52361,             0.45583,              0.2759,            0.034143,            0.033603,           0.0080132,           0.0042969,           0.0042969,           0.0042969
                 194,            0.037368,            0.044495,           0.0069418,             0.43894,             0.50895,             0.45577,             0.27573,            0.034145,            0.033611,           0.0080223,           0.0042591,           0.0042591,           0.0042591
                 195,            0.037398,             0.04426,           0.0070053,             0.43653,             0.51143,             0.45577,             0.27593,            0.034149,            0.033624,           0.0080295,           0.0042215,           0.0042215,           0.0042215
                 196,            0.037356,            0.044284,           0.0068754,             0.43594,             0.51137,             0.45513,              0.2757,             0.03415,            0.033642,           0.0080381,            0.004184,            0.004184,            0.004184
                 197,            0.037094,            0.043898,           0.0069716,             0.44779,             0.49897,             0.45513,             0.27554,            0.034156,            0.033654,            0.008044,           0.0041468,           0.0041468,           0.0041468
                 198,            0.037269,            0.044033,           0.0069891,             0.45521,             0.49222,             0.45498,             0.27544,            0.034163,            0.033671,           0.0080553,           0.0041098,           0.0041098,           0.0041098
                 199,            0.037408,            0.043907,           0.0068982,             0.45773,             0.48992,             0.45486,              0.2753,            0.034165,            0.033686,           0.0080689,            0.004073,            0.004073,            0.004073
                 200,            0.037342,            0.044136,           0.0069391,              0.4433,             0.50306,             0.45477,             0.27531,            0.034166,            0.033701,           0.0080816,           0.0040364,           0.0040364,           0.0040364
                 201,             0.03717,            0.043742,           0.0068161,              0.4414,             0.50451,             0.45461,             0.27528,            0.034167,             0.03372,           0.0080938,               0.004,               0.004,               0.004
                 202,            0.037172,            0.044069,           0.0067779,             0.45482,             0.49233,              0.4545,             0.27505,            0.034172,            0.033739,           0.0081027,           0.0039638,           0.0039638,           0.0039638
                 203,            0.037163,            0.043902,           0.0067213,              0.4549,             0.49262,             0.45432,             0.27511,            0.034176,            0.033753,           0.0081142,           0.0039279,           0.0039279,           0.0039279
                 204,            0.037144,            0.043863,           0.0068108,             0.45053,             0.49568,             0.45418,              0.2749,            0.034183,            0.033768,           0.0081292,           0.0038922,           0.0038922,           0.0038922
                 205,            0.036926,            0.043756,           0.0067933,             0.45615,             0.49012,             0.45415,             0.27499,            0.034189,            0.033786,           0.0081422,           0.0038567,           0.0038567,           0.0038567
                 206,            0.036989,            0.043452,           0.0067441,             0.45702,             0.48929,             0.45406,             0.27485,            0.034185,            0.033788,           0.0081538,           0.0038214,           0.0038214,           0.0038214
                 207,             0.03701,            0.043607,           0.0066911,             0.46141,             0.48568,             0.45393,             0.27475,            0.034191,            0.033811,           0.0081718,           0.0037864,           0.0037864,           0.0037864
                 208,            0.036997,            0.043676,           0.0065789,             0.45877,             0.48715,             0.45392,             0.27486,            0.034196,            0.033826,           0.0081814,           0.0037517,           0.0037517,           0.0037517
                 209,             0.03705,            0.043617,           0.0066204,             0.45174,             0.49209,              0.4536,             0.27469,            0.034208,             0.03385,           0.0081944,           0.0037171,           0.0037171,           0.0037171
                 210,            0.036976,            0.044118,           0.0066356,             0.43282,             0.50938,             0.45365,             0.27476,             0.03421,            0.033863,           0.0082079,           0.0036829,           0.0036829,           0.0036829
                 211,            0.036786,            0.043452,           0.0066475,             0.43368,             0.50892,             0.45324,             0.27469,            0.034211,            0.033878,           0.0082243,           0.0036489,           0.0036489,           0.0036489
                 212,             0.03697,             0.04347,            0.006567,             0.43543,              0.5074,             0.45316,             0.27449,            0.034215,            0.033895,           0.0082397,           0.0036151,           0.0036151,           0.0036151
                 213,             0.03702,            0.043541,           0.0065313,             0.43533,             0.50729,             0.45297,             0.27434,            0.034221,            0.033913,           0.0082592,           0.0035816,           0.0035816,           0.0035816
                 214,            0.036947,            0.043133,           0.0064673,             0.43248,             0.51039,             0.45271,             0.27435,            0.034224,            0.033922,           0.0082768,           0.0035484,           0.0035484,           0.0035484
                 215,            0.036892,            0.043755,           0.0065413,             0.43153,             0.51102,             0.45251,             0.27418,            0.034235,             0.03395,           0.0082916,           0.0035154,           0.0035154,           0.0035154
                 216,            0.036782,             0.04349,           0.0064704,             0.43607,             0.50546,             0.45211,             0.27386,            0.034243,            0.033961,           0.0083048,           0.0034827,           0.0034827,           0.0034827
                 217,            0.036886,            0.043405,           0.0063597,             0.43561,             0.50602,             0.45189,             0.27399,            0.034249,            0.033981,           0.0083166,           0.0034503,           0.0034503,           0.0034503
                 218,              0.0367,            0.042739,           0.0065543,             0.43627,               0.505,              0.4519,             0.27388,            0.034258,            0.034003,           0.0083291,           0.0034182,           0.0034182,           0.0034182
                 219,             0.03679,            0.042968,           0.0064197,             0.44248,              0.4979,             0.45157,             0.27359,            0.034268,            0.034037,           0.0083439,           0.0033863,           0.0033863,           0.0033863
                 220,            0.036622,              0.0435,           0.0062602,             0.44335,             0.49724,             0.45117,             0.27337,            0.034268,            0.034058,           0.0083627,           0.0033548,           0.0033548,           0.0033548
                 221,            0.036717,             0.04312,           0.0063349,             0.44463,             0.49621,               0.451,             0.27339,            0.034267,            0.034073,            0.008381,           0.0033235,           0.0033235,           0.0033235
                 222,            0.036669,            0.043177,           0.0061942,             0.43531,             0.50563,             0.45079,             0.27331,            0.034264,            0.034082,           0.0083986,           0.0032925,           0.0032925,           0.0032925
                 223,            0.036681,            0.043085,           0.0061909,              0.4407,             0.50048,             0.45074,             0.27325,            0.034258,            0.034094,           0.0084158,           0.0032618,           0.0032618,           0.0032618
                 224,            0.036569,            0.042966,           0.0062365,             0.43947,             0.50088,             0.45039,             0.27303,            0.034257,            0.034102,           0.0084352,           0.0032314,           0.0032314,           0.0032314
                 225,            0.036572,             0.04312,           0.0061239,             0.43581,             0.50469,             0.44998,             0.27299,            0.034255,             0.03411,           0.0084523,           0.0032013,           0.0032013,           0.0032013
                 226,            0.036467,            0.042956,           0.0060219,             0.44325,             0.49733,             0.44977,             0.27291,            0.034255,            0.034124,           0.0084734,           0.0031716,           0.0031716,           0.0031716
                 227,            0.036501,            0.043094,           0.0060919,              0.4328,             0.50793,             0.44937,             0.27259,            0.034254,            0.034135,             0.00849,           0.0031421,           0.0031421,           0.0031421
                 228,            0.036517,             0.04318,           0.0060043,             0.43336,             0.50714,             0.44909,              0.2724,             0.03426,            0.034149,           0.0085107,            0.003113,            0.003113,            0.003113
                 229,            0.036388,            0.042707,           0.0060493,             0.42916,             0.51193,             0.44877,             0.27228,             0.03426,             0.03416,           0.0085343,           0.0030841,           0.0030841,           0.0030841
                 230,            0.036447,            0.042764,           0.0059641,               0.428,             0.51299,             0.44833,             0.27199,             0.03427,            0.034179,           0.0085576,           0.0030556,           0.0030556,           0.0030556
